year,month,route,pax_to,pax_from,total_pax
2025,December,HYDERABAD-PORT BLAIR,6121,6378,12499
2025,December,HYDERABAD-PUNE,26439,27403,53842
2025,December,HYDERABAD-RAIPUR,7317,7851,15168
2025,December,HYDERABAD-RAJAHMUNDRY,11364,10415,21779
2025,December,HYDERABAD-RAJKOT,4520,4502,9022
2025,December,HYDERABAD-RANCHI,14642,15650,30292
2025,December,HYDERABAD-SALEM,1124,1043,2167
2025,December,HYDERABAD-SHIRDI,8438,7576,16014
2025,December,HYDERABAD-SHIVAMOGGA,4157,4140,8297
2025,December,HYDERABAD-SRINAGAR,5656,5890,11546
2025,December,HYDERABAD-SURAT,4551,4455,9006
2025,December,HYDERABAD-TIRUCHIRAPALLY,4580,4130,8710
2025,December,HYDERABAD-TIRUPATI,28218,29503,57721
2025,December,HYDERABAD-THIRUVANANTHAPURAM,9576,9501,19077
2025,December,HYDERABAD-UDAIPUR,10137,11873,22010
2025,December,HYDERABAD-VADODARA,4428,4728,9156
2025,December,HYDERABAD-VARANASI,24396,31292,55688
2025,December,HYDERABAD-VIJAYAWADA,13509,13296,26805
2025,December,HYDERABAD-VISAKHAPATNAM,38313,35747,74060
2025,December,AYODHYA-HYDERABAD,5229,7561,12790
2025,December,HYDERABAD-PURNEA,4612,4775,9387
2025,December,IMPHAL-JAIPUR,117,152,269
2025,December,IMPHAL-KOLKATA,11584,12744,24328
2025,December,IMPHAL-SHILLONG,774,829,1603
2025,December,IMPHAL-TEZU,546,652,1198
2025,December,INDORE-JABALPUR,1292,1425,2717
2025,December,INDORE-JAIPUR,4635,4599,9234
2025,December,INDORE-JAMMU,2104,2193,4297
2025,December,INDORE-JODHPUR,1065,1308,2373
2025,December,INDORE-KOLKATA,4418,4387,8805
2025,December,INDORE-LUCKNOW,2128,2200,4328
2025,December,INDORE-MUMBAI,30320,30975,61295
2025,December,INDORE-NAGPUR,3482,3296,6778
2025,December,INDORE-NASIK,593,506,1099
2025,December,INDORE-PUNE,11857,12231,24088
2025,December,INDORE-RAIPUR,5925,5537,11462
2025,December,INDORE-REWA,516,511,1027
2025,December,INDORE-UDAIPUR,1088,1057,2145
2025,December,INDORE-VISAKHAPATNAM,186,177,363
2025,December,ITANAGAR-KOLKATA,2933,3540,6473
2025,December,ITANAGAR-TEZU,11,15,26
2025,December,ITANAGAR-ZIRO,3,10,13
2025,December,JABALPUR-JAGDALPUR,263,227,490
2025,December,JABALPUR-MUMBAI,4874,4373,9247
2025,December,JAIPUR-JAISALMER,2098,2089,4187
2025,December,JAIPUR-JODHPUR,1657,1286,2943
2025,December,JAIPUR-KOCHI,123,326,449
2025,December,JAIPUR-KOLKATA,21435,20175,41610
2025,December,JAIPUR-KULLU,317,153,470
2025,December,JAIPUR-LUCKNOW,2153,2270,4423
2025,December,JAIPUR-MUMBAI,57186,56349,113535
2025,December,JAIPUR-NAGPUR,628,529,1157
2025,December,JAIPUR-NASIK,144,139,283
2025,December,JAIPUR-PUNE,12157,12602,24759
2025,December,JAIPUR-SRINAGAR,120,0,120
2025,December,JAIPUR-SURAT,5810,5349,11159
2025,December,JAIPUR-UDAIPUR,3813,3398,7211
2025,December,JAISALMER-KOLKATA,112,123,235
2025,December,JAISALMER-MUMBAI,4730,4579,9309
2025,December,JALGAON-MUMBAI,1070,832,1902
2025,December,JALGAON-PUNE,1824,1881,3705
2025,December,JAMMU-LEH,2568,3685,6253
2025,December,JAMMU-MUMBAI,3610,4514,8124
2025,December,JAMMU-SRINAGAR,15645,12949,28594
2025,December,JAMNAGAR-MUMBAI,4956,5217,10173
2025,December,JAMNAGAR-SURAT,1089,1226,2315
2025,December,JAMSHEDPUR-KOLKATA,183,156,339
2025,December,JEYPORE-VISAKHAPATNAM,167,149,316
2025,December,JHARSUGUDA-KOLKATA,2123,2083,4206
2025,December,JHARSUGUDA-LUCKNOW,927,1215,2142
2025,December,JHARSUGUDA-MUMBAI,4514,4408,8922
2025,December,JODHPUR-MUMBAI,17996,18034,36030
2025,December,JODHPUR-PUNE,4936,4576,9512
2025,December,JORHAT-KOLKATA,5396,6096,11492
2025,December,CUDDAPAH-VIJAYAWADA,397,329,726
2025,December,KANDLA-MUMBAI,1351,1694,3045
2025,December,KANNUR-KOCHI,1500,1350,2850
2025,December,KANNUR-MUMBAI,3313,3625,6938
2025,December,KANNUR-THIRUVANANTHAPURAM,2335,2020,4355
2025,December,KANPUR-MUMBAI,4874,4356,9230
2025,December,KHAJURAHO-MUMBAI,0,23,23
2025,December,KHAJURAHO-VARANASI,1404,1370,2774
2025,December,KOCHI-KOLKATA,2983,2900,5883
2025,December,KOCHI-KOZHIKODE,970,605,1575
2025,December,KOCHI-LUCKNOW,170,92,262
2025,December,KOCHI-MUMBAI,50622,54779,105401
2025,December,KOCHI-PATNA,181,259,440
2025,December,KOCHI-PUNE,9256,10026,19282
2025,December,KOCHI-RAIPUR,218,498,716
2025,December,KOCHI-SALEM,303,373,676
2025,December,KOCHI-THIRUVANANTHAPURAM,1759,1964,3723
2025,December,KOCHI-VARANASI,274,349,623
2025,December,KOLHAPUR-MUMBAI,1942,2134,4076
2025,December,KOLHAPUR-TIRUPATI,102,336,438
2025,December,KOLKATA-LILABARI,743,907,1650
2025,December,KOLKATA-LUCKNOW,8488,9361,17849
2025,December,KOLKATA-MUMBAI,93389,95733,189122
2025,December,KOLKATA-NAGPUR,7691,7009,14700
2025,December,KOLKATA-PATNA,12349,14530,26879
2025,December,KOLKATA-PORT BLAIR,37972,34440,72412
2025,December,KOLKATA-PUNE,17911,19822,37733
2025,December,KOLKATA-RAIPUR,11139,11132,22271
2025,December,KOLKATA-RANCHI,6562,7074,13636
2025,December,KOLKATA-RUPSI,251,257,508
2025,December,KOLKATA-SHILLONG,3036,2488,5524
2025,December,KOLKATA-SILCHAR,9561,9048,18609
2025,December,KOLKATA-SRINAGAR,2191,1993,4184
2025,December,KOLKATA-SURAT,6157,6267,12424
2025,December,KOLKATA-UDAIPUR,35,3,38
2025,December,KOLKATA-VARANASI,9102,9793,18895
2025,December,KOLKATA-VISAKHAPATNAM,4552,4627,9179
2025,December,GHAZIABAD-KOLKATA,3974,4327,8301
2025,December,KOLKATA-PURNEA,2789,3378,6167
2025,December,KOZHIKODE-MUMBAI,6137,7010,13147
2025,December,KURNOOL-VIJAYAWADA,194,265,459
2025,December,KURNOOL-VISAKHAPATNAM,245,226,471
2025,December,LEH-SRINAGAR,1162,745,1907
2025,December,LUCKNOW-MUMBAI,30602,29481,60083
2025,December,LUCKNOW-NAGPUR,0,51,51
2025,December,LUCKNOW-PATNA,4078,4159,8237
2025,December,LUCKNOW-PUNE,10659,9861,20520
2025,December,LUCKNOW-RAIPUR,3521,3209,6730
2025,December,LUCKNOW-RANCHI,843,855,1698
2025,December,MADURAI-MUMBAI,4535,4931,9466
2025,December,MALVAN-PUNE,1783,1881,3664
2025,December,MANGALORE-MUMBAI,18178,19468,37646
2025,December,MANGALORE-THIRUVANANTHAPURAM,1287,941,2228
2025,December,MUMBAI-NAGPUR,27671,27318,54989
2025,December,MUMBAI-NANDED,190,210,400
2025,December,MUMBAI-PATNA,17713,18394,36107
2025,December,MUMBAI-PORBANDAR,626,407,1033
2025,December,MUMBAI-PORT BLAIR,5235,4934,10169
2025,December,MUMBAI-RAIPUR,14344,13886,28230
2025,December,MUMBAI-RAJAHMUNDRY,2064,1699,3763
2025,December,MUMBAI-RAJKOT,23588,22083,45671
2025,December,MUMBAI-RANCHI,9052,9006,18058
2025,December,MUMBAI-SHOLAPUR,1435,1435,2870
2025,December,MUMBAI-SRINAGAR,9525,10607,20132
2025,December,MUMBAI-SURAT,128,50,178
2025,December,MUMBAI-TIRUCHIRAPALLY,2864,2601,5465
2025,December,MUMBAI-TIRUPATI,5126,4755,9881
2025,December,MUMBAI-THIRUVANANTHAPURAM,14426,14442,28868
2025,December,MUMBAI-UDAIPUR,32314,31000,63314
2025,December,MUMBAI-VADODARA,13356,13260,26616
2025,December,MUMBAI-VARANASI,29240,32156,61396
2025,December,MUMBAI-VIJAYAWADA,6085,5657,11742
2025,December,MUMBAI-VISAKHAPATNAM,6396,5748,12144
2025,December,AYODHYA-MUMBAI,8838,10243,19081
2025,December,GHAZIABAD-MUMBAI,7936,8787,16723
2025,December,AMRAVATI-MUMBAI,225,229,454
2025,December,NAGPUR-PUNE,12209,13399,25608
2025,December,NANDED-PUNE,1571,1495,3066
2025,December,GHAZIABAD-NANDED,2615,2184,4799
2025,December,PASIGHAT-SHILLONG,126,155,281
2025,December,PATNA-PUNE,5034,4401,9435
2025,December,PATNA-RANCHI,2974,2163,5137
2025,December,GHAZIABAD-PATNA,3441,3405,6846
2025,December,PONDICHERRY-RAJAHMUNDRY,13,10,23
2025,December,PORT BLAIR-VISAKHAPATNAM,2327,2425,4752
2025,December,PUNE-RAIPUR,5691,5810,11501
2025,December,PUNE-RAJKOT,2344,2109,4453
2025,December,PUNE-RANCHI,5666,5810,11476
2025,December,PUNE-SURAT,1987,1899,3886
2025,December,PUNE-THIRUVANANTHAPURAM,2544,2404,4948
2025,December,PUNE-UDAIPUR,51,0,51
2025,December,PUNE-VADODARA,2772,2730,5502
2025,December,PUNE-VARANASI,6060,6714,12774
2025,December,RAIPUR-RANCHI,38,0,38
2025,December,RAIPUR-VISAKHAPATNAM,1778,1914,3692
2025,December,RAJAHMUNDRY-TIRUPATI,535,356,891
2025,December,SHIVAMOGGA-TIRUPATI,1742,1975,3717
2025,December,THIRUVANANTHAPURAM-TIRUCHIRAPALLY,2626,835,3461
2025,December,TIRUPATI-VIJAYAWADA,1380,1733,3113
2025,December,TIRUPATI-VISAKHAPATNAM,1990,2080,4070
2025,December,THIRUVANANTHAPURAM-VISAKHAPATNAM,4,0,4
2025,December,VARANASI-VISAKHAPATNAM,442,291,733
2025,December,GHAZIABAD-VARANASI,1650,1628,3278
2025,December,VIJAYAWADA-VISAKHAPATNAM,6353,4700,11053
2025,December,BENGALURU-MUMBAI,2029,1569,3598
2025,December,DELHI-MUMBAI,3624,3674,7298
2025,December,GOA-MUMBAI,3274,3079,6353
2025,December,KOCHI-MUMBAI,2060,1773,3833
2025,December,AHMEDABAD-MUMBAI,1297,1336,2633
2025,December,MUMBAI-NAGPUR,975,1091,2066
2025,December,MUMBAI-VADODARA,117,327,444
2025,December,COIMBATORE-MUMBAI,349,539,888
2025,December,JAIPUR-MUMBAI,945,1056,2001
2025,December,MANGALORE-MUMBAI,1082,1140,2222
2025,December,CHENNAI-MUMBAI,288,287,575
2025,December,LUCKNOW-MUMBAI,945,1242,2187
2025,December,HYDERABAD-MUMBAI,1084,1143,2227
2021,December,ADAMPUR-AHMEDABAD,30,0,30
2021,December,ADAMPUR-GUWAHATI,0,5,5
2021,December,ADAMPUR-PATNA,0,47,47
2021,December,AGARTALA-AHMEDABAD,52,335,387
2021,December,AGARTALA-AIZAWL,288,343,631
2021,December,AGARTALA-BENGALURU,3665,2799,6464
2021,December,AGARTALA-DELHI,6870,7451,14321
2021,December,AGARTALA-DIBRUGARH,812,837,1649
2021,December,AGARTALA-GUWAHATI,4507,5381,9888
2021,December,AGARTALA-IMPHAL,1580,1271,2851
2021,December,AGARTALA-KOLKATA,39685,37677,77362
2021,December,AGARTALA-MUMBAI,0,257,257
2021,December,AGARTALA-SHILLONG,666,771,1437
2021,December,AGATTI ISLAND-BENGALURU,27,41,68
2021,December,AGATTI ISLAND-KOCHI,1629,2007,3636
2021,December,AGATTI ISLAND-MYSORE,17,8,25
2021,December,AGRA-BENGALURU,2189,2025,4214
2021,December,AGRA-BHOPAL,401,627,1028
2021,December,AGRA-DELHI,9,0,9
2021,December,AGRA-LUCKNOW,208,203,411
2021,December,AGRA-MUMBAI,1537,1267,2804
2021,December,AHMEDABAD-AJMER,712,778,1490
2021,December,AHMEDABAD-AMRITSAR,702,828,1530
2021,December,AHMEDABAD-BAGDOGRA,2986,3977,6963
2021,December,AHMEDABAD-BELGAUM,821,765,1586
2021,December,AHMEDABAD-BENGALURU,36378,32887,69265
2021,December,AHMEDABAD-BHOPAL,1737,1956,3693
2021,December,AHMEDABAD-BHUBANESWAR,3744,4249,7993
2021,December,AHMEDABAD-CHANDIGARH,13356,12109,25465
2021,December,AHMEDABAD-CHENNAI,15580,14627,30207
2021,December,AHMEDABAD-COIMBATORE,1432,578,2010
2021,December,AHMEDABAD-GOA,22285,19942,42227
2021,December,AHMEDABAD-DEHRADUN,4291,4152,8443
2021,December,AHMEDABAD-DELHI,76332,82172,158504
2021,December,AHMEDABAD-GUWAHATI,0,1333,1333
2021,December,AHMEDABAD-GWALIOR,2000,2165,4165
2021,December,AHMEDABAD-HYDERABAD,16275,16238,32513
2021,December,AHMEDABAD-INDORE,3978,3882,7860
2021,December,AHMEDABAD-JAIPUR,9106,9684,18790
2021,December,AHMEDABAD-JAISALMER,1263,1177,2440
2021,December,AHMEDABAD-JALGAON,401,420,821
2021,December,AHMEDABAD-JODHPUR,1827,1775,3602
2021,December,AHMEDABAD-KANDLA,483,718,1201
2021,December,AHMEDABAD-KOCHI,5307,4018,9325
2021,December,AHMEDABAD-KOLKATA,12377,14475,26852
2021,December,AHMEDABAD-LUCKNOW,12115,11903,24018
2021,December,AHMEDABAD-MUMBAI,49586,48693,98279
2021,December,AHMEDABAD-NAGPUR,3511,3550,7061
2021,December,AHMEDABAD-NASIK,1838,1666,3504
2021,December,AHMEDABAD-PATNA,7163,9543,16706
2021,December,AHMEDABAD-PORBANDAR,1286,1169,2455
2021,December,AHMEDABAD-PUNE,11715,11176,22891
2021,December,AHMEDABAD-RAIPUR,1855,1854,3709
2021,December,AHMEDABAD-RANCHI,3010,3086,6096
2021,December,AHMEDABAD-UDAIPUR,1044,1122,2166
2021,December,AHMEDABAD-VARANASI,5118,7479,12597
2021,December,AHMEDABAD-VISAKHAPATNAM,435,295,730
2021,December,AIZAWL-DELHI,1777,3675,5452
2021,December,AIZAWL-GUWAHATI,3905,6056,9961
2021,December,AIZAWL-IMPHAL,853,633,1486
2021,December,AIZAWL-KOLKATA,5370,3939,9309
2021,December,AIZAWL-MUMBAI,74,119,193
2021,December,AIZAWL-SHILLONG,345,442,787
2021,December,AJMER-DELHI,1913,1833,3746
2021,December,AJMER-HYDERABAD,2687,2704,5391
2021,December,AJMER-INDORE,653,659,1312
2021,December,AJMER-JABALPUR,1,0,1
2021,December,AJMER-MUMBAI,1925,1655,3580
2021,December,AJMER-SURAT,486,477,963
2021,December,BENGALURU-PRAYAGRAJ,6471,5660,12131
2021,December,BHOPAL-PRAYAGRAJ,1741,1038,2779
2021,December,BHUBANESWAR-PRAYAGRAJ,1591,1689,3280
2021,December,BILASPUR-PRAYAGRAJ,498,325,823
2021,December,DEHRADUN-PRAYAGRAJ,1757,1822,3579
2021,December,DELHI-PRAYAGRAJ,5681,4395,10076
2021,December,GORAKHPUR-PRAYAGRAJ,1129,1353,2482
2021,December,INDORE-PRAYAGRAJ,1775,1189,2964
2021,December,JABALPUR-PRAYAGRAJ,3,1,4
2021,December,MUMBAI-PRAYAGRAJ,5109,4318,9427
2021,December,PRAYAGRAJ-PUNE,4354,3132,7486
2021,December,PRAYAGRAJ-RAIPUR,2124,1904,4028
2021,December,AMRITSAR-BENGALURU,3544,3448,6992
2021,December,AMRITSAR-GOA,4061,3420,7481
2021,December,AMRITSAR-DELHI,42561,41559,84120
2021,December,AMRITSAR-GUWAHATI,538,326,864
2021,December,AMRITSAR-HYDERABAD,544,571,1115
2021,December,AMRITSAR-JAIPUR,1795,1745,3540
2021,December,AMRITSAR-JAISALMER,0,81,81
2021,December,AMRITSAR-JAMMU,0,277,277
2021,December,AMRITSAR-KOLKATA,2347,2255,4602
2021,December,AMRITSAR-MUMBAI,15825,15791,31616
2021,December,AMRITSAR-NANDED,411,265,676
2021,December,AMRITSAR-PATNA,1420,1694,3114
2021,December,AMRITSAR-PUNE,2345,1938,4283
2021,December,AMRITSAR-SRINAGAR,6088,6539,12627
2021,December,AURANGABAD-DELHI,8549,8912,17461
2021,December,AURANGABAD-HYDERABAD,1968,2084,4052
2021,December,AURANGABAD-MUMBAI,6699,6546,13245
2021,December,BAGDOGRA-BENGALURU,19883,18510,38393
2021,December,BAGDOGRA-CHENNAI,2362,2477,4839
2021,December,BAGDOGRA-DELHI,53478,56688,110166
2021,December,BAGDOGRA-DIBRUGARH,3539,2493,6032
2021,December,BAGDOGRA-GUWAHATI,75,0,75
2021,December,BAGDOGRA-HYDERABAD,5269,5389,10658
2021,December,BAGDOGRA-JAIPUR,2621,3046,5667
2021,December,BAGDOGRA-KOLKATA,37166,36715,73881
2021,December,BAGDOGRA-MUMBAI,12798,10012,22810
2021,December,BAGDOGRA-SURAT,0,393,393
2021,December,BAREILLY-BENGALURU,3057,2037,5094
2021,December,BAREILLY-DELHI,1624,1281,2905
2021,December,BAREILLY-MUMBAI,4460,3783,8243
2021,December,BELGAUM-BENGALURU,2058,2055,4113
2021,December,BELGAUM-DELHI,2335,2185,4520
2021,December,BELGAUM-HYDERABAD,3791,3968,7759
2021,December,BELGAUM-INDORE,471,496,967
2021,December,BELGAUM-JODHPUR,596,572,1168
2021,December,BELGAUM-MUMBAI,3025,3035,6060
2021,December,BELGAUM-NASIK,508,453,961
2021,December,BELGAUM-PUNE,731,761,1492
2021,December,BELGAUM-SURAT,509,515,1024
2021,December,BELGAUM-TIRUPATI,56,68,124
2021,December,BENGALURU-BHOPAL,3705,4445,8150
2021,December,BENGALURU-BHUBANESWAR,24696,26237,50933
2021,December,BENGALURU-CHANDIGARH,13828,13665,27493
2021,December,BENGALURU-CHENNAI,35992,36385,72377
2021,December,BENGALURU-COIMBATORE,11878,11207,23085
2021,December,BENGALURU-GOA,53748,48636,102384
2021,December,BENGALURU-DARBHANGA,7084,10362,17446
2021,December,BENGALURU-DEHRADUN,4031,4431,8462
2021,December,BENGALURU-DELHI,133714,155286,289000
2021,December,BENGALURU-DIMAPUR,1072,528,1600
2021,December,BENGALURU-DURGAPUR,3221,3386,6607
2021,December,BENGALURU-GORAKHPUR,1760,1850,3610
2021,December,BENGALURU-GUWAHATI,21477,21178,42655
2021,December,BENGALURU-GWALIOR,2472,2542,5014
2021,December,BENGALURU-HUBLI,5177,5240,10417
2021,December,BENGALURU-HYDERABAD,63890,67318,131208
2021,December,BENGALURU-IMPHAL,837,358,1195
2021,December,BENGALURU-INDORE,12597,14549,27146
2021,December,BENGALURU-JABALPUR,1526,1589,3115
2021,December,BENGALURU-JAIPUR,22164,24097,46261
2021,December,BENGALURU-JAISALMER,749,613,1362
2021,December,BENGALURU-JAMMU,76,0,76
2021,December,BENGALURU-JAMNAGAR,542,539,1081
2021,December,BENGALURU-JHARSUGUDA,1758,1919,3677
2021,December,BENGALURU-JODHPUR,6735,8063,14798
2021,December,BENGALURU-JORHAT,347,363,710
2021,December,"BENGALURU-KALABURAGI, KARNATAKA",3059,2963,6022
2021,December,BENGALURU-KANNUR,3148,3032,6180
2021,December,BENGALURU-KANPUR,3280,4155,7435
2021,December,BENGALURU-KOCHI,47656,37077,84733
2021,December,BENGALURU-KOLHAPUR,671,612,1283
2021,December,BENGALURU-KOLKATA,89296,84942,174238
2021,December,BENGALURU-KOZHIKODE,3017,2443,5460
2021,December,BENGALURU-KURNOOL,352,387,739
2021,December,BENGALURU-LUCKNOW,16629,22385,39014
2021,December,BENGALURU-MADURAI,5654,5222,10876
2021,December,BENGALURU-MANGALORE,22787,21123,43910
2021,December,BENGALURU-MUMBAI,99060,103561,202621
2021,December,BENGALURU-MYSORE,392,777,1169
2021,December,BENGALURU-NAGPUR,11134,11510,22644
2021,December,BENGALURU-PATNA,17815,27505,45320
2021,December,BENGALURU-PORT BLAIR,11313,9943,21256
2021,December,BENGALURU-PUNE,46674,43255,89929
2021,December,BENGALURU-RAIPUR,8172,9000,17172
2021,December,BENGALURU-RAJAHMUNDRY,3656,3716,7372
2021,December,BENGALURU-RAJKOT,2062,2066,4128
2021,December,BENGALURU-RANCHI,12891,18320,31211
2021,December,BENGALURU-SHIRDI,2257,2242,4499
2021,December,BENGALURU-SRINAGAR,1178,957,2135
2021,December,BENGALURU-SURAT,7787,9129,16916
2021,December,BENGALURU-TIRUCHIRAPALLY,3307,2777,6084
2021,December,BENGALURU-TIRUPATI,1428,1789,3217
2021,December,BENGALURU-THIRUVANANTHAPURAM,15539,13563,29102
2021,December,BENGALURU-TUTICORIN,697,542,1239
2021,December,BENGALURU-UDAIPUR,6667,7552,14219
2021,December,BENGALURU-VADODARA,4740,4930,9670
2021,December,BENGALURU-VARANASI,9551,14123,23674
2021,December,BENGALURU-VIJAYAWADA,8433,8619,17052
2021,December,BENGALURU-VISAKHAPATNAM,20916,19491,40407
2021,December,BHAVNAGAR-MUMBAI,1613,1799,3412
2021,December,BHAVNAGAR-SURAT,302,359,661
2021,December,BHOPAL-DELHI,20364,21013,41377
2021,December,BHOPAL-HYDERABAD,2256,1758,4014
2021,December,BHOPAL-JAIPUR,0,65,65
2021,December,BHOPAL-KOCHI,549,417,966
2021,December,BHOPAL-MUMBAI,15664,13605,29269
2021,December,BHOPAL-PUNE,1602,1439,3041
2021,December,BHOPAL-RAIPUR,911,900,1811
2021,December,BHUBANESWAR-CHENNAI,4628,4897,9525
2021,December,BHUBANESWAR-GOA,3825,3074,6899
2021,December,BHUBANESWAR-DELHI,44019,46697,90716
2021,December,BHUBANESWAR-GUWAHATI,309,0,309
2021,December,BHUBANESWAR-HYDERABAD,14503,14430,28933
2021,December,BHUBANESWAR-JAIPUR,1604,1847,3451
2021,December,BHUBANESWAR-JHARSUGUDA,1402,1372,2774
2021,December,BHUBANESWAR-KOLKATA,17562,19828,37390
2021,December,BHUBANESWAR-LUCKNOW,512,666,1178
2021,December,BHUBANESWAR-MUMBAI,19828,18800,38628
2021,December,BHUBANESWAR-PUNE,5908,5635,11543
2021,December,BHUBANESWAR-RAIPUR,2375,2033,4408
2021,December,BHUBANESWAR-RANCHI,494,529,1023
2021,December,BHUBANESWAR-SURAT,787,683,1470
2021,December,BHUBANESWAR-VARANASI,1754,2010,3764
2021,December,BHUJ-MUMBAI,1007,1010,2017
2021,December,BIKANER-DELHI,1265,1342,2607
2021,December,BILASPUR-DELHI,329,347,676
2021,December,BILASPUR-JABALPUR,303,424,727
2021,December,CHANDIGARH-GOA,6163,6133,12296
2021,December,CHANDIGARH-DELHI,38525,38873,77398
2021,December,CHANDIGARH-DHARAMSALA,896,953,1849
2021,December,CHANDIGARH-GUWAHATI,935,959,1894
2021,December,CHANDIGARH-HYDERABAD,5113,5329,10442
2021,December,CHANDIGARH-JAIPUR,2856,2651,5507
2021,December,CHANDIGARH-KOLKATA,4617,4853,9470
2021,December,CHANDIGARH-KULLU,379,82,461
2021,December,CHANDIGARH-LEH,461,3017,3478
2021,December,CHANDIGARH-LUCKNOW,3581,4065,7646
2021,December,CHANDIGARH-MUMBAI,39248,40610,79858
2021,December,CHANDIGARH-PUNE,5069,4925,9994
2021,December,CHANDIGARH-SIMLA,18,21,39
2021,December,CHANDIGARH-SRINAGAR,9475,11004,20479
2021,December,CHENNAI-COIMBATORE,32647,30066,62713
2021,December,CHENNAI-GOA,7876,7328,15204
2021,December,CHENNAI-DARBHANGA,356,214,570
2021,December,CHENNAI-DEHRADUN,660,498,1158
2021,December,CHENNAI-DELHI,84055,88091,172146
2021,December,CHENNAI-DIBRUGARH,753,461,1214
2021,December,CHENNAI-DURGAPUR,4215,4149,8364
2021,December,CHENNAI-GORAKHPUR,141,0,141
2021,December,CHENNAI-GUWAHATI,12817,12016,24833
2021,December,CHENNAI-HUBLI,1648,1665,3313
2021,December,CHENNAI-HYDERABAD,47324,46868,94192
2021,December,CHENNAI-INDORE,2353,3011,5364
2021,December,CHENNAI-JAIPUR,9229,10901,20130
2021,December,CHENNAI-JODHPUR,5105,5276,10381
2021,December,CHENNAI-KANNUR,2217,1935,4152
2021,December,CHENNAI-KOCHI,18108,17136,35244
2021,December,CHENNAI-KOLKATA,45272,44424,89696
2021,December,CHENNAI-KOZHIKODE,1940,1873,3813
2021,December,CHENNAI-KURNOOL,380,390,770
2021,December,CHENNAI-LUCKNOW,3414,4287,7701
2021,December,CHENNAI-MADURAI,13772,14002,27774
2021,December,CHENNAI-MANGALORE,1938,1838,3776
2021,December,CHENNAI-MUMBAI,67870,65782,133652
2021,December,CHENNAI-MYSORE,1201,1441,2642
2021,December,CHENNAI-NAGPUR,3021,3341,6362
2021,December,CHENNAI-PATNA,4356,6350,10706
2021,December,CHENNAI-PORT BLAIR,20334,19512,39846
2021,December,CHENNAI-PUNE,16564,17307,33871
2021,December,CHENNAI-RAIPUR,2431,1758,4189
2021,December,CHENNAI-RAJAHMUNDRY,2352,2334,4686
2021,December,CHENNAI-RANCHI,6796,7995,14791
2021,December,CHENNAI-SHIRDI,4653,4419,9072
2021,December,CHENNAI-SURAT,2428,2301,4729
2021,December,CHENNAI-TIRUCHIRAPALLY,5184,3909,9093
2021,December,CHENNAI-THIRUVANANTHAPURAM,9909,9353,19262
2021,December,CHENNAI-TUTICORIN,8012,7219,15231
2021,December,CHENNAI-VARANASI,2004,1976,3980
2021,December,CHENNAI-VIJAYAWADA,3767,3487,7254
2021,December,CHENNAI-VISAKHAPATNAM,9927,10339,20266
2021,December,COIMBATORE-GOA,3269,3462,6731
2021,December,COIMBATORE-DELHI,9929,11366,21295
2021,December,COIMBATORE-GUWAHATI,319,145,464
2021,December,COIMBATORE-HYDERABAD,11726,12663,24389
2021,December,COIMBATORE-JAIPUR,369,387,756
2021,December,COIMBATORE-MANGALORE,0,362,362
2021,December,COIMBATORE-MUMBAI,17160,16651,33811
2021,December,COIMBATORE-PUNE,2974,1465,4439
2021,December,COIMBATORE-SURAT,147,227,374
2021,December,COIMBATORE-TIRUPATI,386,565,951
2021,December,COIMBATORE-VISAKHAPATNAM,0,70,70
2021,December,DELHI-GOA,100057,111583,211640
2021,December,GOA-HYDERABAD,44691,46336,91027
2021,December,GOA-INDORE,3570,3750,7320
2021,December,GOA-JAIPUR,5735,5922,11657
2021,December,GOA-KANNUR,1584,2067,3651
2021,December,GOA-KOCHI,4272,4848,9120
2021,December,GOA-KOLKATA,10096,9873,19969
2021,December,GOA-LUCKNOW,5030,5453,10483
2021,December,GOA-MUMBAI,102636,110080,212716
2021,December,GOA-MYSORE,1241,1272,2513
2021,December,GOA-NAGPUR,3666,4536,8202
2021,December,GOA-PUNE,9799,10083,19882
2021,December,GOA-RAIPUR,1024,1203,2227
2021,December,GOA-RAJKOT,2000,2116,4116
2021,December,GOA-SURAT,7105,6721,13826
2021,December,DARBHANGA-DELHI,10795,10340,21135
2021,December,DARBHANGA-HYDERABAD,5120,3032,8152
2021,December,DARBHANGA-KOLKATA,3993,2479,6472
